Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),LIVING_UNIT1:Zone People Occupant Count [](TimeStep),LIVING_UNIT1:Zone Mean Air Temperature [C](TimeStep),ATTIC_UNIT1:Zone Mean Air Temperature [C](TimeStep),LIVING_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),ATTIC_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),HTGSETP_SCH:Schedule Value [](TimeStep),CLGSETP_SCH:Schedule Value [](TimeStep),CENTRAL SYSTEM_UNIT1:Air System Total Cooling Energy [J](TimeStep) 
 07/13  14:15:00,32.625,0.72567,25.00034532354362,55.18117046368772,24.999999999999998,0.0,15.6,25.0,5240427.507637922 
 07/13  14:30:00,33.05,0.72567,25.000361666854255,55.67259647976243,25.0,0.0,15.6,25.0,5396538.686825708 
 07/13  14:45:00,33.474999999999997,0.72567,25.00046190837349,55.93217950903524,25.0,0.0,15.6,25.0,5447722.216507578 
 07/13  15:00:00,33.9,0.72567,25.000289467959829,55.47875557598441,25.0,0.0,15.6,25.0,5475960.122150422 
 07/13  15:15:00,33.474999999999997,0.72567,25.000196920211374,54.414869014017877,25.0,0.0,15.6,25.0,5412298.125341603 
 07/13  15:30:00,33.05,0.72567,25.00016998389635,52.84708817972242,24.999999999999994,0.0,15.6,25.0,5303152.3462888 
 07/13  15:45:00,32.625,0.72567,25.000171136276639,50.988853900914467,25.00000000000004,0.0,15.6,25.0,5210070.9985350859 
 07/13  16:00:00,32.2,0.72567,25.00020376013984,48.883087971142547,25.00000000000004,0.0,15.6,25.0,5083296.371882558 
 07/13  16:15:00,30.550000000000006,0.8849400000000001,25.000214175982479,46.81945739718232,25.0,0.0,15.6,25.0,4934423.815325404 
 07/13  16:30:00,28.900000000000003,0.8849400000000001,25.00023509087809,44.43348138646189,25.000000000000015,0.0,15.6,25.0,4678222.903802286 
 07/13  16:45:00,27.250000000000005,0.8849400000000001,25.00024874457636,41.84954773640223,25.000000000000008,0.0,15.6,25.0,4382915.950532436 
 07/13  17:00:00,25.6,0.8849400000000001,24.999992353423239,38.96577407042983,25.0,0.0,15.6,25.0,4060160.914053597 
 07/13  17:15:00,25.300000000000006,1.6593,25.00000027686869,36.96265800081585,25.0,0.0,15.6,25.0,4031369.94088684 
 07/13  17:30:00,25.0,1.6593,25.000000383874114,35.140809258536467,24.999999999999994,0.0,15.6,25.0,3862258.1711368795 
 07/13  17:45:00,24.699999999999997,1.6593,25.000000498827327,33.57243556346695,25.0,0.0,15.6,25.0,3667113.007855824 
 07/13  18:00:00,24.4,1.6593,24.999985315487906,31.8757555871312,24.999999999999994,0.0,15.6,25.0,3476145.9869725608 
 07/13  18:15:00,24.275,2.69079,25.000000690414699,30.981427251515034,25.0,0.0,15.6,25.0,3431674.54117868 
 07/13  18:30:00,24.15,2.69079,25.000000794669828,29.738561825657166,25.0,0.0,15.6,25.0,3112687.7958806075 
 07/13  18:45:00,24.025,2.69079,25.00000074834952,28.132908167575584,24.999999999999994,0.0,15.6,25.0,2885912.7996523466 
 07/13  19:00:00,23.9,2.69079,25.000003914952314,26.56369833661217,24.999999999999994,0.0,15.6,25.0,2668045.747746714 
 07/13  19:15:00,23.349999999999999,2.69079,25.000001259033277,25.674251267201148,25.0,0.0,15.6,25.0,2415747.0966384329 
 07/13  19:30:00,22.799999999999998,2.69079,24.9999956964566,24.65992485051803,25.0,0.0,15.6,25.0,2128016.3440558456 
 07/13  19:45:00,22.25,2.69079,25.000001677674228,24.03706048766672,24.999999999999998,0.0,15.6,25.0,1839798.035468631 
 07/13  20:00:00,21.7,2.69079,24.999982005177058,23.22189446931256,24.999999999999998,0.0,15.6,25.0,1553982.9466497652 
 07/13  20:15:00,21.825,2.69079,25.00000208028536,22.855194388437835,25.0,0.0,15.6,25.0,1442644.7351797447 
 07/13  20:30:00,21.95,2.69079,24.99997328374061,22.369526330131288,25.0,0.0,15.6,25.0,1343008.3970518977 
 07/13  20:45:00,22.075,2.69079,25.000003538826389,22.150278804374869,25.0,0.0,15.6,25.0,1253930.935435373 
 07/13  21:00:00,22.2,2.69079,25.000003583456729,22.113191932724864,25.0,0.0,15.6,25.0,1166099.9762750993 
 07/13  21:15:00,22.474999999999999,3.0,25.000003512623029,22.14430728778797,25.0,0.0,15.6,25.0,1074479.0469395032 
 07/13  21:30:00,22.75,3.0,25.000003416907189,22.21517489970105,25.0,0.0,15.6,25.0,997961.1915681938 
 07/13  21:45:00,23.025000000000003,3.0,25.000003351240165,22.32829740760946,25.0,0.0,15.6,25.0,940106.7804812096 
 07/13  22:00:00,23.3,3.0,25.000003303952494,22.480439984973079,25.0,0.0,15.6,25.0,900698.774384045 
 07/13  22:15:00,23.175,2.69079,24.078604979539536,22.568266828344365,24.0,0.0,15.6,24.0,2848401.8930187497 
 07/13  22:30:00,23.05,2.69079,24.00000343340281,22.64710136773181,24.0,0.0,15.6,24.0,968463.9661551965 
 07/13  22:45:00,22.925,2.69079,24.000004097055827,22.685766255726997,24.0,0.0,15.6,24.0,1928324.6029279226 
 07/13  23:00:00,22.8,2.69079,24.000004178923537,22.648382072689598,24.0,0.0,15.6,24.0,1543276.1978493729 
 07/13  23:15:00,22.925,3.0,24.000004121682929,22.55943803800031,24.0,0.0,15.6,24.0,1344487.5665349458 
 07/13  23:30:00,23.05,3.0,24.000004067037027,22.505287209516877,24.0,0.0,15.6,24.0,1198377.8798202505 
 07/13  23:45:00,23.175,3.0,24.000003985314117,22.538325252727124,24.0,0.0,15.6,24.0,1109700.7201623279 
 07/13  24:00:00,23.3,3.0,24.000003939719926,22.611274688478646,24.0,0.0,15.6,24.0,1044927.7981804139 
 07/14  00:15:00,23.3,3.0,24.00000376039727,22.670699863318825,24.0,0.0,15.6,24.0,921602.0099558391 
 07/14  00:30:00,23.3,3.0,24.00000361863983,22.70386529430131,24.0,0.0,15.6,24.0,851671.9789467168 
 07/14  00:45:00,23.3,3.0,24.000003511067889,22.721431142412408,24.0,0.0,15.6,24.0,796537.0827409178 
 07/14  01:00:00,23.3,3.0,24.00000341395345,22.733923349417315,24.0,0.0,15.6,24.0,751910.5027353908 
 07/14  01:15:00,23.3,2.69079,24.000003196836283,22.7353353391438,24.0,0.0,15.6,24.0,675367.7974063315 
 07/14  01:30:00,23.3,2.69079,24.000003149747007,22.72731414422694,24.0,0.0,15.6,24.0,651058.7027748751 
 07/14  01:45:00,23.3,2.69079,24.000003108504207,22.715837412654716,24.0,0.0,15.6,24.0,630727.098594172 
 07/14  02:00:00,23.3,2.69079,24.00000306438266,22.706166454335916,24.0,0.0,15.6,24.0,610592.9292664719 
 07/14  02:15:00,23.3,3.0,24.00000313947285,22.70002074713244,24.0,0.0,15.6,24.0,628277.4162907923 
 07/14  02:30:00,23.3,3.0,24.000003105256544,22.695708469030845,24.0,0.0,15.6,24.0,610624.3112986834 
 07/14  02:45:00,23.3,3.0,24.000003078540126,22.69166398949936,24.0,0.0,15.6,24.0,595890.686601649 
 07/14  03:00:00,23.3,3.0,24.000003028636248,22.687533229136048,24.0,0.0,15.6,24.0,583533.6285364045 
 07/14  03:15:00,22.900000000000003,2.69079,24.00000252710589,22.661534219740344,24.0,0.0,15.6,24.0,455458.00173045447 
 07/14  03:30:00,22.5,2.69079,24.000001986339617,22.569089295181827,24.0,0.0,15.6,24.0,339640.6255575042 
 07/14  03:45:00,22.099999999999999,2.69079,24.000001265805858,22.38626043252071,24.0,0.0,15.6,24.0,201200.47533158645 
 07/14  04:00:00,21.7,2.69079,24.000000173312495,22.130125877329509,24.0,0.0,15.6,24.0,25872.88716276572 
 07/14  04:15:00,21.974999999999999,3.0,24.00000073312317,21.942802657978168,24.0,0.0,15.6,24.0,113850.55454178601 
 07/14  04:30:00,22.25,3.0,24.00000093379778,21.85306670517382,24.0,0.0,15.6,24.0,146046.15455161988 
 07/14  04:45:00,22.525000000000003,3.0,24.000001646492256,21.859083982693794,24.0,0.0,15.6,24.0,264694.0121210884 
 07/14  05:00:00,22.8,3.0,24.00000207574019,21.97427141045191,24.0,0.0,15.6,24.0,339916.84194331426 
 07/14  05:15:00,22.8,2.69079,24.000002324073713,22.122735712950566,24.0,0.0,15.6,24.0,392636.32555446369 
 07/14  05:30:00,22.8,2.69079,24.000002018389567,22.193719908646949,24.0,0.0,15.6,24.0,329438.16327680819 
 07/14  05:45:00,22.8,2.69079,24.00000210985475,22.086121620625556,24.0,0.0,15.6,24.0,348420.50947794548 
 07/14  06:00:00,22.8,2.69079,24.00000224034843,21.897048182058695,24.0,0.0,15.6,24.0,375566.5639358503 
 07/14  06:15:00,22.525000000000003,3.0,24.000002416526056,21.7403115662306,24.0,0.0,15.6,24.0,411979.01104765056 
 07/14  06:30:00,22.25,3.0,24.000002214337017,21.62724279963607,24.0,0.0,15.6,24.0,370888.17253611495 
 07/14  06:45:00,21.974999999999999,3.0,24.000001942091435,21.527695011430894,24.0,0.0,15.6,24.0,330927.73317134418 
 07/14  07:00:00,21.7,3.0,24.00000169986484,21.42301690393703,24.0,0.0,15.6,24.0,289953.4197131864 
 07/14  07:15:00,21.974999999999999,2.6493,24.0000018190998,21.36694072907108,24.0,0.0,15.6,24.0,318257.96742882856 
 07/14  07:30:00,22.25,2.6493,24.000002174687134,21.377461422010407,24.0,0.0,15.6,24.0,404832.7253303873 
 07/14  07:45:00,22.525000000000003,2.6493,24.000002690623896,21.439624828842179,24.0,0.0,15.6,24.0,531222.062621396 
 07/14  08:00:00,22.8,2.6493,24.00000311688923,21.528333855148597,24.0,0.0,15.6,24.0,669629.1315373876 
 07/14  08:15:00,22.925,1.22583,24.00000246752354,21.604352438034984,24.0,0.0,15.6,24.0,496397.2009324705 
 07/14  08:30:00,23.05,1.22583,24.00000282918223,21.65461543945609,24.0,0.0,15.6,24.0,601045.0113641719 
 07/14  08:45:00,23.175,1.22583,24.00000161147847,22.277197533123308,24.0,0.0,15.6,24.0,979142.3136311385 
 07/14  09:00:00,23.3,1.22583,24.000000941065666,23.6468771497386,24.0,0.0,15.6,24.0,1175614.695036649 
 07/14  09:15:00,23.575000000000004,0.72567,24.0000006655637,25.97095705846144,23.999999999999994,0.0,15.6,24.0,1283223.003212151 
 07/14  09:30:00,23.85,0.72567,24.000000774827197,27.90985904837056,24.0,0.0,15.6,24.0,1489311.3191333628 
 07/14  09:45:00,24.124999999999998,0.72567,24.000006970879995,30.29705654729233,24.000000000000008,0.0,15.6,24.0,1678166.409928439 
 07/14  10:00:00,24.4,0.72567,24.00000089427422,31.772685140315735,24.000000000000037,0.0,15.6,24.0,1880311.4523541569 
 07/14  10:15:00,24.824999999999997,0.72567,24.000000993741943,33.47989234904211,24.0,0.0,15.6,24.0,2138806.8941658816 
 07/14  10:30:00,25.25,0.72567,24.00000082717587,35.180195359998638,23.999999999999994,0.0,15.6,24.0,2369416.9758414125 
 07/14  10:45:00,25.675000000000006,0.72567,24.000015347035864,37.124929150433398,24.000000000000033,0.0,15.6,24.0,2542035.720611482 
 07/14  11:00:00,26.1,0.72567,24.000000900092297,38.622550423125499,24.0,0.0,15.6,24.0,2745731.2432512708 
 07/14  11:15:00,26.250000000000005,0.72567,24.770290573558,40.31579320011729,24.999999999999994,0.0,15.6,25.0,666352.6569939287 
 07/14  11:30:00,26.4,0.72567,24.972685354249923,41.588767873299968,25.0,0.0,15.6,25.0,1212272.430759333 
 07/14  11:45:00,26.549999999999998,0.72567,24.999921722243088,42.97080182769361,25.0,0.0,15.6,25.0,1823433.5680033763 
 07/14  12:00:00,26.7,0.72567,25.000000926120707,43.903601956356428,25.0,0.0,15.6,25.0,2063582.3372433172 
 07/14  12:15:00,26.7,0.72567,25.000020182802979,45.01574752442587,25.0,0.0,15.6,25.0,2238017.0692175237 
 07/14  12:30:00,26.7,0.72567,25.000031746059699,46.05981501616898,25.0,0.0,15.6,25.0,2399830.752622235 
 07/14  12:45:00,26.7,0.72567,25.000034988033,47.14170334031184,25.0,0.0,15.6,25.0,2550483.3669967434 
 07/14  13:00:00,26.7,0.72567,25.000039130054075,48.218840051748077,25.0,0.0,15.6,25.0,2689349.601628744 
 07/14  13:15:00,26.825,0.72567,25.000001760514978,48.901231908045918,24.999999999999998,0.0,15.6,25.0,2892129.8088237319 
 07/14  13:30:00,26.95,0.72567,25.000001616891038,49.275248579026598,25.0,0.0,15.6,25.0,3094060.2233603696 
 07/14  13:45:00,27.075,0.72567,25.00000220752574,49.41084967691151,25.0,0.0,15.6,25.0,3263387.498091489 
 07/14  14:00:00,27.2,0.72567,25.000002078731677,49.17744778771326,25.0,0.0,15.6,25.0,3423598.9354121938 
 07/14  14:15:00,27.075,0.72567,25.000001332405728,48.89048651638379,25.0,0.0,15.6,25.0,3483866.9729318127 
 07/14  14:30:00,26.95,0.72567,25.00000186413203,48.64212931416619,25.0,0.0,15.6,25.0,3563895.450749507 
 07/14  14:45:00,26.825,0.72567,25.000001750866713,48.45626632708273,25.0,0.0,15.6,25.0,3644416.7246547436 
 07/14  15:00:00,26.7,0.72567,25.000001710563905,48.261430259689557,25.0,0.0,15.6,25.0,3675811.398522657 
 07/14  15:15:00,26.825,0.72567,25.000001637765949,47.96468465279367,25.0,0.0,15.6,25.0,3759007.3859942557 
 07/14  15:30:00,26.95,0.72567,25.000001044400486,47.5888220295608,25.0,0.0,15.6,25.0,3811158.6039278509 
 07/14  15:45:00,27.075,0.72567,25.00000076480938,47.002201071732958,24.999999999999998,0.0,15.6,25.0,3809302.9080208439 
 07/14  16:00:00,27.2,0.72567,25.000053565732846,46.08842638339095,24.999999999999998,0.0,15.6,25.0,3766246.122659367 
 07/14  16:15:00,27.2,0.8849400000000001,25.000001103348894,45.107750378398069,25.0,0.0,15.6,25.0,3777241.110993104 
 07/14  16:30:00,27.2,0.8849400000000001,25.00000053293655,43.961638137195929,25.0,0.0,15.6,25.0,3709500.3469237314 
 07/14  16:45:00,27.2,0.8849400000000001,25.000016596501469,42.62748368789229,25.0,0.0,15.6,25.0,3620374.814015369 
 07/14  17:00:00,27.2,0.8849400000000001,25.000019013688897,41.39064702087062,25.0,0.0,15.6,25.0,3515778.9725744205 
 07/14  17:15:00,27.075,1.6593,25.000010729010595,40.09634995216088,25.0,0.0,15.6,25.0,3530634.061577601 
 07/14  17:30:00,26.95,1.6593,25.000005249736327,38.7222226195924,25.0,0.0,15.6,25.0,3422674.4404327908 
 07/14  17:45:00,26.825,1.6593,25.000001656547455,37.32514723890766,25.0,0.0,15.6,25.0,3334929.250983852 
 07/14  18:00:00,26.7,1.6593,25.000000265999956,35.99073653829762,25.0,0.0,15.6,25.0,3246456.161883572 
 07/14  18:15:00,26.549999999999998,2.69079,25.000000484638706,34.75008926947362,25.0,0.0,15.6,25.0,3286815.5237074715 
 07/14  18:30:00,26.4,2.69079,25.00000089263392,33.765649288602187,25.0,0.0,15.6,25.0,3187671.0647421635 
 07/14  18:45:00,26.250000000000005,2.69079,25.00000461464453,32.466211107661397,25.0,0.0,15.6,25.0,3048704.0294876547 
 07/14  19:00:00,26.1,2.69079,25.00000088134142,31.47759575882059,25.0,0.0,15.6,25.0,2885247.093868724 
 07/14  19:15:00,25.675000000000006,2.69079,25.000000739977055,30.14478689756026,25.0,0.0,15.6,25.0,2687097.410262158 
 07/14  19:30:00,25.25,2.69079,24.999999683376207,28.879796421371525,25.0,0.0,15.6,25.0,2446482.3295843896 
 07/14  19:45:00,24.824999999999997,2.69079,24.999997320817763,27.554866789013233,25.0,0.0,15.6,25.0,2279927.4750421808 
 07/14  20:00:00,24.4,2.69079,24.99999412746811,26.2815805550565,25.0,0.0,15.6,25.0,2133296.4150666829 
 07/14  20:15:00,24.124999999999998,2.69079,25.000001367523827,25.273976201838747,25.0,0.0,15.6,25.0,1999154.3024637425 
 07/14  20:30:00,23.85,2.69079,24.999988730466784,24.053926838240924,25.0,0.0,15.6,25.0,1868359.0374757173 
 07/14  20:45:00,23.575000000000004,2.69079,24.99998298266356,23.051766748700588,25.0,0.0,15.6,25.0,1739071.4421323487 
 07/14  21:00:00,23.3,2.69079,24.999983794685414,22.124266481804484,25.0,0.0,15.6,25.0,1610768.7398439013 
 07/14  21:15:00,23.3,3.0,25.00000169377128,21.450854796844163,24.999999999999998,0.0,15.6,25.0,1488387.8046169757 
 07/14  21:30:00,23.3,3.0,24.99998340276919,20.68559581833845,24.999999999999998,0.0,15.6,25.0,1387057.4365961897 
 07/14  21:45:00,23.3,3.0,25.000002191894198,20.38103713233878,25.0,0.0,15.6,25.0,1290440.192585988 
 07/14  22:00:00,23.3,3.0,24.999971294333926,19.971964786750634,25.0,0.0,15.6,25.0,1206413.1827727082 
 07/14  22:15:00,23.025000000000003,2.69079,24.064543487678934,19.836580548760759,24.0,0.0,15.6,24.0,2854313.4358114788 
 07/14  22:30:00,22.75,2.69079,24.000003779789858,19.62344869878923,24.0,0.0,15.6,24.0,1135580.8843123483 
 07/14  22:45:00,22.474999999999999,2.69079,24.000002611185836,19.341100161156768,24.0,0.0,15.6,24.0,1776064.204734737 
 07/14  23:00:00,22.2,2.69079,23.999977813391,18.89504115895471,24.0,0.0,15.6,24.0,1407708.1325811693 
 07/14  23:15:00,22.2,3.0,23.99997095568809,18.541549359848444,24.0,0.0,15.6,24.0,1188098.4740548162 
 07/14  23:30:00,22.2,3.0,24.00000380437643,18.3060352855676,24.0,0.0,15.6,24.0,1029031.854157266 
 07/14  23:45:00,22.2,3.0,24.000003668491084,18.237815838584408,24.0,0.0,15.6,24.0,901441.497120756 
 07/14  24:00:00,22.2,3.0,24.0000034559667,18.32825490037231,24.0,0.0,15.6,24.0,793057.730771879 
 07/15  00:15:00,22.075,3.0,24.000003029823895,18.469469370526008,24.0,0.0,15.6,24.0,636713.3529006527 
 07/15  00:30:00,21.95,3.0,24.00000267317586,18.58250913506892,24.0,0.0,15.6,24.0,527395.3878290984 
 07/15  00:45:00,21.825,3.0,24.000002312396924,18.64515357979096,24.0,0.0,15.6,24.0,432470.49116148476 
 07/15  01:00:00,21.7,3.0,24.000001965366829,18.667817624901205,24.0,0.0,15.6,24.0,346778.03812833767 
 07/15  01:15:00,21.825,2.69079,24.00000156218246,18.686142643689679,24.0,0.0,15.6,24.0,260115.43064513885 
 07/15  01:30:00,21.95,2.69079,24.00000142035587,18.71671301549973,24.0,0.0,15.6,24.0,226993.2148041512 
 07/15  01:45:00,22.075,2.69079,24.00000137599328,18.761963655810758,24.0,0.0,15.6,24.0,207821.74111245803 
 07/15  02:00:00,22.2,2.69079,24.000001316869484,18.81921770603354,24.0,0.0,15.6,24.0,195095.74833004754 
 07/15  02:15:00,22.075,3.0,24.000001368476985,18.82776557544483,24.0,0.0,15.6,24.0,198415.4513435587 
 07/15  02:30:00,21.95,3.0,24.000001115867229,18.747185798850663,24.0,0.0,15.6,24.0,160966.47160466668 
 07/15  02:45:00,21.825,3.0,24.00000077662937,18.56543588499942,24.0,0.0,15.6,24.0,113486.79784516526 
 07/15  03:00:00,21.7,3.0,24.000000370346269,18.29213948067283,24.0,0.0,15.6,24.0,54745.87738219166 
 07/15  03:15:00,21.424999999999998,2.69079,23.976621543718378,18.041612628000658,24.0,0.0,15.6,24.0,0.0 
 07/15  03:30:00,21.15,2.69079,23.91883873385386,17.61362947649434,24.0,0.0,15.6,24.0,0.0 
 07/15  03:45:00,20.875,2.69079,23.84332432911234,17.281466694450875,24.0,0.0,15.6,24.0,0.0 
 07/15  04:00:00,20.6,2.69079,23.76058976688553,16.969450071416895,24.0,0.0,15.6,24.0,0.0 
 07/15  04:15:00,20.450000000000004,3.0,23.699449045748567,16.675724202643548,24.0,0.0,15.6,24.0,0.0 
 07/15  04:30:00,20.3,3.0,23.64504834800826,16.396447030965815,24.0,0.0,15.6,24.0,0.0 
 07/15  04:45:00,20.15,3.0,23.58534090913497,16.14515205603089,24.0,0.0,15.6,24.0,0.0 
 07/15  05:00:00,20.0,3.0,23.517870945793005,15.915680269956571,24.0,0.0,15.6,24.0,0.0 
 07/15  05:15:00,20.425,2.69079,23.53558527833721,15.841766323222183,24.0,0.0,15.6,24.0,0.0 
 07/15  05:30:00,20.85,2.69079,23.639188147781323,16.075196180630319,24.0,0.0,15.6,24.0,0.0 
 07/15  05:45:00,21.275,2.69079,23.71849565706578,16.518845445978195,24.0,0.0,15.6,24.0,0.0 
 07/15  06:00:00,21.7,2.69079,23.806001366495467,17.094222494843913,24.0,0.0,15.6,24.0,0.0 
 07/15  06:15:00,22.525,3.0,23.938208041248197,18.05145895850104,24.0,0.0,15.6,24.0,129983.05303742297 
 07/15  06:30:00,23.35,3.0,23.99392628297157,19.11948612606824,24.000000000000005,0.0,15.6,24.0,412705.09965435208 
 07/15  06:45:00,24.175,3.0,23.999996226569587,20.51983435281031,24.0,0.0,15.6,24.0,813016.5312826018 
 07/15  07:00:00,25.0,3.0,24.00000084238742,22.17571758584465,24.000000000000037,0.0,15.6,24.0,1246051.5327394948 
 07/15  07:15:00,25.275,2.6493,24.00000079101487,24.239808491332146,24.0,0.0,15.6,24.0,1486711.0654343707 
 07/15  07:30:00,25.55,2.6493,24.0000007134155,26.370523040283027,24.000000000000015,0.0,15.6,24.0,1844917.0974017108 
 07/15  07:45:00,25.825000000000004,2.6493,24.00000702871085,29.27868229499101,23.999999999999976,0.0,15.6,24.0,1926166.7646118282 
 07/15  08:00:00,26.1,2.6493,24.000000898299356,30.5558793242243,24.000000000000037,0.0,15.6,24.0,1998777.9270228325 
 07/15  08:15:00,26.250000000000005,1.22583,24.00000147358516,31.650962436123878,24.0,0.0,15.6,24.0,1810157.9070073856 
 07/15  08:30:00,26.4,1.22583,24.00000187766066,32.03472457300294,24.0,0.0,15.6,24.0,1836045.900061525 
 07/15  08:45:00,26.549999999999998,1.22583,24.000003911553834,32.267948070417919,24.0,0.0,15.6,24.0,2084841.6291675275 
 07/15  09:00:00,26.7,1.22583,24.000002365102057,32.60259163393698,24.0,0.0,15.6,24.0,2394095.8199326156 
 07/15  09:15:00,26.825,0.72567,24.000001617489774,33.406937699551097,24.0,0.0,15.6,24.0,2576711.0683573207 
 07/15  09:30:00,26.95,0.72567,24.000000949590736,34.688645426484679,24.000000000000005,0.0,15.6,24.0,2829812.289608823 
 07/15  09:45:00,27.075,0.72567,24.00000065357688,36.36052173907076,24.000000000000037,0.0,15.6,24.0,3035381.6574263579 
 07/15  10:00:00,27.2,0.72567,24.00000052827579,38.30948818159676,24.0,0.0,15.6,24.0,3208627.262455796 
 07/15  10:15:00,27.625,0.72567,24.000000422597738,40.52534543345625,23.999999999999994,0.0,15.6,24.0,3407037.3007748175 
 07/15  10:30:00,28.049999999999998,0.72567,24.00001387303405,43.26374882308868,24.000000000000015,0.0,15.6,24.0,3522506.6438134827 
 07/15  10:45:00,28.474999999999999,0.72567,24.000017283041367,45.83653356549907,23.99999999999998,0.0,15.6,24.0,3586977.648552327 
 07/15  11:00:00,28.9,0.72567,24.000014076193709,48.29118130867474,23.999999999999969,0.0,15.6,24.0,3645186.4961772116 
 07/15  11:15:00,28.624999999999998,0.72567,24.861253859963438,50.11125949854596,24.999999999999998,0.0,15.6,25.0,1631695.6596393884 
 07/15  11:30:00,28.35,0.72567,24.999940689296314,51.61534814409452,25.0,0.0,15.6,25.0,2184026.0476495919 
 07/15  11:45:00,28.075000000000004,0.72567,25.00000075942588,52.49747778583898,25.0,0.0,15.6,25.0,2615374.447665885 
 07/15  12:00:00,27.8,0.72567,25.000002668308495,52.762453313400168,25.0,0.0,15.6,25.0,2799352.9411010269 
 07/15  12:15:00,27.8,0.72567,25.000001609329034,52.34232285503187,25.0,0.0,15.6,25.0,3071780.2632684505 
 07/15  12:30:00,27.8,0.72567,25.000001060310895,51.674807462260478,24.999999999999998,0.0,15.6,25.0,3286348.850080569 
 07/15  12:45:00,27.8,0.72567,25.000000766929987,50.806564974223608,25.0,0.0,15.6,25.0,3445451.2736901824 
 07/15  13:00:00,27.8,0.72567,25.000014511596377,49.78998426512308,25.0,0.0,15.6,25.0,3558408.6773518414 
 07/15  13:15:00,27.925,0.72567,25.000016296557957,48.803218168246107,25.0,0.0,15.6,25.0,3670002.2433747055 
 07/15  13:30:00,28.05,0.72567,25.00001016183552,47.78844066777651,25.0,0.0,15.6,25.0,3762912.3126363747 
 07/15  13:45:00,28.175,0.72567,25.000004869277264,46.87799619898771,25.0,0.0,15.6,25.0,3894154.7281024937 
 07/15  14:00:00,28.3,0.72567,25.000000680544696,46.33004101482683,24.999999999999998,0.0,15.6,25.0,4036602.287715193 
 07/15  14:15:00,28.175,0.72567,25.000000800857305,46.07796008959638,25.0,0.0,15.6,25.0,4115265.2046477708 
 07/15  14:30:00,28.05,0.72567,25.000001096593829,45.98950062029866,25.0,0.0,15.6,25.0,4169989.1082286548 
 07/15  14:45:00,27.925,0.72567,25.000001286912157,45.92970680788383,25.0,0.0,15.6,25.0,4102877.8623197588 
 07/15  15:00:00,27.8,0.72567,25.000000881252569,45.52480114207937,25.0,0.0,15.6,25.0,3982399.434028792 
 07/15  15:15:00,27.375,0.72567,25.00000073835612,44.70427252911372,24.999999999999998,0.0,15.6,25.0,3841286.9238404894 
 07/15  15:30:00,26.950000000000004,0.72567,25.000000552530456,43.568979165465368,25.0,0.0,15.6,25.0,3657032.9156706437 
 07/15  15:45:00,26.525000000000003,0.72567,25.00001543127633,42.203812439605048,25.0,0.0,15.6,25.0,3505714.437603414 
 07/15  16:00:00,26.1,0.72567,25.00001771742697,41.038492098825987,25.0,0.0,15.6,25.0,3363584.688702345 
 07/15  16:15:00,26.1,0.8849400000000001,25.00000094228736,40.09003506590439,25.0,0.0,15.6,25.0,3405027.865499566 
 07/15  16:30:00,26.1,0.8849400000000001,24.999998757947407,38.94651752560503,25.0,0.0,15.6,25.0,3371001.1448375487 
 07/15  16:45:00,26.1,0.8849400000000001,24.999996795688703,37.90087784219614,25.0,0.0,15.6,25.0,3304435.360281357 
 07/15  17:00:00,26.1,0.8849400000000001,24.999986816229556,36.81286885115826,25.0,0.0,15.6,25.0,3208471.537417623 
 07/15  17:15:00,25.975,1.6593,24.999981383944637,35.76423676694142,25.0,0.0,15.6,25.0,3237263.688194612 
 07/15  17:30:00,25.85,1.6593,24.999981594931378,34.764685262068379,25.0,0.0,15.6,25.0,3129254.0236544169 
 07/15  17:45:00,25.725,1.6593,24.999983904334145,33.80490488854912,25.0,0.0,15.6,25.0,3009523.759938852 
 07/15  18:00:00,25.6,1.6593,24.999985975758329,32.87615091412669,25.0,0.0,15.6,25.0,2876729.4564629166 
 07/15  18:15:00,25.6,2.69079,24.99998321988807,31.959270847116327,25.0,0.0,15.6,25.0,2891748.3309771835 
 07/15  18:30:00,25.6,2.69079,24.999980286538304,31.02390294153935,25.0,0.0,15.6,25.0,2781381.30438065 
 07/15  18:45:00,25.6,2.69079,24.9999777286077,30.123895577958064,25.0,0.0,15.6,25.0,2691398.6259232156 
 07/15  19:00:00,25.6,2.69079,25.000001203117205,29.458971474997275,24.999999999999998,0.0,15.6,25.0,2591882.188596089 
 07/15  19:15:00,25.450000000000004,2.69079,24.999976973947815,28.60575210606781,24.999999999999998,0.0,15.6,25.0,2503890.3355153698 
 07/15  19:30:00,25.3,2.69079,24.99996900479736,27.98241498530479,24.999999999999998,0.0,15.6,25.0,2385560.2251186396 
 07/15  19:45:00,25.15,2.69079,25.00000156841007,27.555583436674568,25.0,0.0,15.6,25.0,2263916.617412713 
 07/15  20:00:00,25.0,2.69079,24.99998373442169,26.867956917297496,25.0,0.0,15.6,25.0,2150426.7139168626 
 07/15  20:15:00,25.0,2.69079,24.99996365370143,26.445022787328968,25.0,0.0,15.6,25.0,2067623.5026948169 
 07/15  20:30:00,25.0,2.69079,24.999971627806607,26.09219026736136,25.0,0.0,15.6,25.0,1985422.4965713653 
