Time,PSZ-AC:1:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Heat Cap [W],PSZ-AC:1:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:1:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Heat Cap [W],PSZ-AC:1:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Heat Cap [W],PSZ-AC:2:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Heat Cap [W],PSZ-AC:2:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Heat Cap [W],PSZ-AC:3:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Heat Cap [W],PSZ-AC:3:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Heat Cap [W],PSZ-AC:4:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Heat Cap [W],PSZ-AC:4:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Heat Cap [W],PSZ-AC:5:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Heat Cap [W],PSZ-AC:5:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 2:Des Tot Cool Cap [W]
15:15:00,7.636420E-02,2.777815E+03,7.636420E-02,0.000000E+00,0.000000E+00,7.636420E-02,6.778406E+02,3.802358E-01,4.523659E+03,4.940709E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,5.138471E+02,3.576179E-01,4.140246E+03,4.477545E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,3.048207E+02,2.260388E-01,2.598462E+03,2.802516E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,5.138471E+02,3.258308E-01,3.814462E+03,4.140010E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,3.048207E+02,2.618462E-01,2.965427E+03,3.175696E+03
15:30:00,7.636420E-02,2.777815E+03,7.636420E-02,0.000000E+00,0.000000E+00,7.636420E-02,6.880848E+02,3.805792E-01,4.516968E+03,4.933785E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,5.216128E+02,3.560576E-01,4.116519E+03,4.453138E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,3.094274E+02,2.249930E-01,2.583154E+03,2.786988E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,5.216128E+02,3.261571E-01,3.810067E+03,4.135425E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,3.094274E+02,2.718419E-01,3.063290E+03,3.274888E+03
15:45:00,7.636420E-02,2.777815E+03,7.636420E-02,0.000000E+00,0.000000E+00,7.636420E-02,6.983289E+02,3.807197E-01,4.508188E+03,4.924888E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,5.293785E+02,3.542127E-01,4.089866E+03,4.425291E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,3.140342E+02,2.237725E-01,2.566051E+03,2.769292E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,5.293785E+02,3.260769E-01,3.801499E+03,4.126766E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,3.140342E+02,2.811630E-01,3.154234E+03,3.369692E+03
16:00:00,7.636420E-02,2.777815E+03,7.636420E-02,0.000000E+00,0.000000E+00,7.636420E-02,7.085731E+02,3.806588E-01,4.497337E+03,4.913796E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,5.371443E+02,3.522355E-01,4.061851E+03,4.396753E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,3.186409E+02,2.223869E-01,2.547252E+03,2.750273E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,5.371443E+02,3.256217E-01,3.789082E+03,4.114283E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,3.186409E+02,2.896115E-01,3.236230E+03,3.453309E+03
16:15:00,7.636420E-02,2.777815E+03,7.636420E-02,0.000000E+00,0.000000E+00,7.636420E-02,7.222319E+02,3.803778E-01,4.480812E+03,4.896828E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,5.474986E+02,3.501444E-01,4.030078E+03,4.363852E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,3.247832E+02,2.208056E-01,2.524912E+03,2.727139E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,5.474986E+02,3.247380E-01,3.769683E+03,4.094306E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,3.247832E+02,2.969150E-01,3.304955E+03,3.524881E+03
16:30:00,7.636420E-02,2.777815E+03,7.636420E-02,0.000000E+00,0.000000E+00,7.636420E-02,7.358908E+02,3.798944E-01,4.462210E+03,4.877825E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,5.578529E+02,3.477888E-01,3.995590E+03,4.328937E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,3.309255E+02,2.190202E-01,2.500476E+03,2.702355E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,5.578529E+02,3.234121E-01,3.745749E+03,4.069951E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,3.309255E+02,3.032008E-01,3.363247E+03,3.584374E+03
16:45:00,7.636420E-02,2.777815E+03,7.636420E-02,0.000000E+00,0.000000E+00,7.636420E-02,7.495497E+02,3.792346E-01,4.441797E+03,4.856948E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,5.682072E+02,3.450130E-01,3.956794E+03,4.289432E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,3.370678E+02,2.170519E-01,2.474165E+03,2.675592E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,5.682072E+02,3.216980E-01,3.717834E+03,4.041472E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,3.370678E+02,3.084073E-01,3.410474E+03,3.632993E+03
17:00:00,7.636420E-02,2.777815E+03,7.636420E-02,0.000000E+00,0.000000E+00,7.636420E-02,7.632085E+02,3.784340E-01,4.419941E+03,4.834521E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,5.785615E+02,3.418937E-01,3.914476E+03,4.246091E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,3.432101E+02,2.148925E-01,2.445895E+03,2.646671E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,5.785615E+02,3.196193E-01,3.686181E+03,4.009017E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,3.432101E+02,3.123034E-01,3.444271E+03,3.668438E+03
17:15:00,7.636420E-02,2.777815E+03,7.636420E-02,0.000000E+00,0.000000E+00,7.636420E-02,7.802821E+02,3.775185E-01,4.393489E+03,4.807336E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,5.915044E+02,3.385175E-01,3.866934E+03,4.197375E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,3.508880E+02,2.125895E-01,2.414615E+03,2.614632E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,5.915044E+02,3.174415E-01,3.650922E+03,3.972849E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,3.508880E+02,3.144933E-01,3.459043E+03,3.684771E+03
17:30:00,7.636420E-02,2.777815E+03,7.636420E-02,0.000000E+00,0.000000E+00,7.636420E-02,7.973557E+02,3.764877E-01,4.365854E+03,4.778899E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,6.044473E+02,3.347725E-01,3.815611E+03,4.144703E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,3.585659E+02,2.101003E-01,2.381427E+03,2.580583E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,6.044473E+02,3.152938E-01,3.615969E+03,3.936778E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,3.585659E+02,3.146569E-01,3.453045E+03,3.680263E+03
17:45:00,7.636420E-02,2.777815E+03,7.636420E-02,0.000000E+00,0.000000E+00,7.636420E-02,8.144293E+02,3.753206E-01,4.336820E+03,4.749034E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,6.173902E+02,3.306182E-01,3.760091E+03,4.087657E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,3.662438E+02,2.074166E-01,2.346245E+03,2.544446E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,6.173902E+02,3.130943E-01,3.580484E+03,3.899905E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,3.662438E+02,3.123479E-01,3.421704E+03,3.650345E+03
18:00:00,7.636420E-02,2.777815E+03,7.636420E-02,0.000000E+00,0.000000E+00,7.636420E-02,8.315029E+02,3.739497E-01,4.305695E+03,4.717061E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,6.303330E+02,3.260838E-01,3.700673E+03,4.026567E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,3.739217E+02,2.045660E-01,2.309350E+03,2.506521E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,6.303330E+02,3.106991E-01,3.542992E+03,3.861046E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,3.739217E+02,3.074135E-01,3.363454E+03,3.593314E+03
18:15:00,7.636420E-02,2.777815E+03,7.636420E-02,0.000000E+00,0.000000E+00,7.636420E-02,8.571133E+02,3.722779E-01,4.262950E+03,4.673247E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,6.497474E+02,3.211607E-01,3.630802E+03,3.954658E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,3.854385E+02,2.015528E-01,2.266950E+03,2.462900E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,6.497474E+02,3.076647E-01,3.492478E+03,3.809122E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,3.854385E+02,2.989022E-01,3.264704E+03,3.495102E+03
18:30:00,7.636420E-02,2.777815E+03,7.636420E-02,0.000000E+00,0.000000E+00,7.636420E-02,8.827237E+02,3.702209E-01,4.216257E+03,4.625381E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,6.691617E+02,3.158154E-01,3.556603E+03,3.878162E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,3.969553E+02,1.983574E-01,2.222683E+03,2.417297E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,6.691617E+02,3.038763E-01,3.434236E+03,3.749814E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,3.969553E+02,2.875878E-01,3.137225E+03,3.367741E+03
18:45:00,7.636420E-02,2.777815E+03,7.636420E-02,0.000000E+00,0.000000E+00,7.636420E-02,9.083340E+02,3.677676E-01,4.165503E+03,4.573293E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,6.885760E+02,3.102595E-01,3.480245E+03,3.799366E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,4.084722E+02,1.950854E-01,2.177632E+03,2.370862E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,6.885760E+02,2.996208E-01,3.371207E+03,3.685724E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,4.084722E+02,2.750667E-01,2.997378E+03,3.226114E+03
19:00:00,7.636420E-02,2.777815E+03,7.636420E-02,0.000000E+00,0.000000E+00,7.636420E-02,9.339444E+02,3.649807E-01,4.111329E+03,4.517557E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,7.079903E+02,3.046040E-01,3.402866E+03,3.719249E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,4.199890E+02,1.917765E-01,2.132201E+03,2.323916E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,7.079903E+02,2.947941E-01,3.302323E+03,3.614761E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,4.199890E+02,2.621039E-01,2.853004E+03,3.077249E+03
19:15:00,7.636420E-02,2.777815E+03,7.636420E-02,0.000000E+00,0.000000E+00,7.636420E-02,9.527254E+02,3.619663E-01,4.061651E+03,4.464825E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,7.222275E+02,2.998371E-01,3.339771E+03,3.648987E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,4.284347E+02,1.890491E-01,2.095801E+03,2.283242E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,7.222275E+02,2.904205E-01,3.243258E+03,3.548712E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,4.284347E+02,2.500588E-01,2.721104E+03,2.934619E+03
19:30:00,7.636420E-02,2.777815E+03,7.636420E-02,0.000000E+00,0.000000E+00,7.636420E-02,9.715063E+02,3.588578E-01,4.011005E+03,4.410914E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,7.364647E+02,2.951778E-01,3.277775E+03,3.579656E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,4.368803E+02,1.863549E-01,2.059739E+03,2.242808E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,7.364647E+02,2.858839E-01,3.182521E+03,3.480428E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,4.368803E+02,2.388172E-01,2.597437E+03,2.800608E+03
19:45:00,7.636420E-02,2.777815E+03,7.636420E-02,0.000000E+00,0.000000E+00,7.636420E-02,9.902873E+02,3.557920E-01,3.960795E+03,4.359259E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,7.507019E+02,2.907311E-01,3.217958E+03,3.513769E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,4.453260E+02,1.837406E-01,2.024495E+03,2.203777E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,7.507019E+02,2.817182E-01,3.125584E+03,3.417236E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,4.453260E+02,2.296832E-01,2.495372E+03,2.692803E+03
20:00:00,7.636420E-02,2.777815E+03,7.636420E-02,0.000000E+00,0.000000E+00,7.636420E-02,1.009068E+03,3.528966E-01,3.912327E+03,4.307851E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,7.649390E+02,2.866403E-01,3.161786E+03,3.452635E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,4.537717E+02,1.812804E-01,1.990830E+03,2.167197E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,7.649390E+02,2.781019E-01,3.074274E+03,3.361266E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,4.537717E+02,2.223362E-01,2.411619E+03,2.603584E+03
20:15:00,7.636420E-02,2.777815E+03,7.636420E-02,0.000000E+00,0.000000E+00,7.636420E-02,1.024434E+03,3.502349E-01,3.869663E+03,4.262038E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,7.765876E+02,2.828410E-01,3.111185E+03,3.397763E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,4.606818E+02,1.789454E-01,1.959980E+03,2.133878E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,7.765876E+02,2.747101E-01,3.027851E+03,3.310868E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,4.606818E+02,2.157422E-01,2.337117E+03,2.523866E+03
20:30:00,7.636420E-02,2.777815E+03,7.636420E-02,0.000000E+00,0.000000E+00,7.636420E-02,1.039801E+03,3.477974E-01,3.829297E+03,4.219755E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,7.882362E+02,2.793143E-01,3.063380E+03,3.347108E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,4.675919E+02,1.767368E-01,1.930427E+03,2.102659E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,7.882362E+02,2.715239E-01,2.983536E+03,3.263826E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,4.675919E+02,2.097713E-01,2.269003E+03,2.452694E+03
20:45:00,7.636420E-02,2.777815E+03,7.636420E-02,0.000000E+00,0.000000E+00,7.636420E-02,1.055167E+03,3.455863E-01,3.791253E+03,4.179497E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,7.998848E+02,2.752244E-01,3.009803E+03,3.289246E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,4.745020E+02,1.741093E-01,1.896581E+03,2.066217E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,7.998848E+02,2.677274E-01,2.932967E+03,3.209086E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,4.745020E+02,2.038454E-01,2.201351E+03,2.380769E+03
21:00:00,7.636420E-02,2.777815E+03,7.636420E-02,0.000000E+00,0.000000E+00,7.636420E-02,1.070533E+03,3.435714E-01,3.755218E+03,4.142932E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,8.115334E+02,2.714012E-01,2.958960E+03,3.236206E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,4.814121E+02,1.716257E-01,1.864210E+03,2.032492E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,8.115334E+02,2.641646E-01,2.884791E+03,3.158666E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,4.814121E+02,1.984885E-01,2.139529E+03,2.317492E+03
21:15:00,7.636420E-02,2.777815E+03,7.636420E-02,0.000000E+00,0.000000E+00,7.636420E-02,1.085899E+03,3.417354E-01,3.721019E+03,4.109066E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,8.231820E+02,2.678270E-01,2.910668E+03,3.186894E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,4.883222E+02,1.692807E-01,1.833260E+03,2.000874E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,8.231820E+02,2.608223E-01,2.838877E+03,3.111622E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,4.883222E+02,1.936501E-01,2.083023E+03,2.260752E+03
21:30:00,7.636420E-02,2.777815E+03,7.636420E-02,0.000000E+00,0.000000E+00,7.636420E-02,1.101266E+03,3.400723E-01,3.688594E+03,4.076166E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,8.348306E+02,2.644904E-01,2.864815E+03,3.139223E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,4.952323E+02,1.670710E-01,1.803697E+03,1.970142E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,8.348306E+02,2.577054E-01,2.795275E+03,3.066205E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,4.952323E+02,1.892802E-01,2.031320E+03,2.207448E+03
21:45:00,7.636420E-02,2.777815E+03,7.636420E-02,0.000000E+00,0.000000E+00,7.636420E-02,1.116632E+03,3.385313E-01,3.657409E+03,4.043942E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,8.464792E+02,2.613266E-01,2.820725E+03,3.092784E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,5.021424E+02,1.649612E-01,1.775154E+03,1.940106E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,8.464792E+02,2.547509E-01,2.753332E+03,3.021972E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,5.021424E+02,1.852996E-01,1.983602E+03,2.157432E+03
22:00:00,7.636420E-02,2.777815E+03,7.636420E-02,0.000000E+00,0.000000E+00,7.636420E-02,1.131998E+03,3.371248E-01,3.627600E+03,4.013563E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,8.581278E+02,2.583364E-01,2.778412E+03,3.048887E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,5.090525E+02,1.629532E-01,1.747654E+03,1.911583E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,8.581278E+02,2.519620E-01,2.713082E+03,2.980174E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,5.090525E+02,1.816691E-01,1.939472E+03,2.111834E+03
22:15:00,7.636420E-02,2.777815E+03,7.636420E-02,0.000000E+00,0.000000E+00,7.636420E-02,1.143950E+03,3.358113E-01,3.602160E+03,3.987504E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,8.671878E+02,2.555062E-01,2.740328E+03,3.009257E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,5.144270E+02,1.610409E-01,1.722670E+03,1.885601E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,8.671878E+02,2.493260E-01,2.676989E+03,2.942583E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,5.144270E+02,1.783478E-01,1.900046E+03,2.070961E+03
22:30:00,7.636420E-02,2.777815E+03,7.636420E-02,0.000000E+00,0.000000E+00,7.636420E-02,1.155901E+03,3.345876E-01,3.577645E+03,3.962333E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,8.762479E+02,2.528263E-01,2.703790E+03,2.971182E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,5.198015E+02,1.592195E-01,1.698620E+03,1.860561E+03,5.788901E-02,2.105764E+03,5.788901E-02,0.000000E+00,0.000000E+00,5.788901E-02,8.762479E+02,2.468348E-01,2.642385E+03,2.906498E+03,3.434051E-02,1.249166E+03,3.434051E-02,0.000000E+00,0.000000E+00,3.434051E-02,5.198015E+02,1.752995E-01,1.863422E+03,2.032929E+03
