Date/Time,Heating:Electricity [J](TimeStep),Cooling:Electricity [J](TimeStep),Heating:NaturalGas [J](TimeStep),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 07/03  08:00:00,0.0,1689975.2888399019,0.0,33434958.91925392,33434958.91925392,0.0 
 07/03  08:15:00,0.0,1766045.200118606,0.0 
 07/03  08:30:00,0.0,1844051.610593714,0.0 
 07/03  08:45:00,0.0,1910278.8150101724,0.0 
 07/03  09:00:00,0.0,1971609.8665322406,0.0,34529359.474044349,34529359.474044349,0.0 
 07/03  09:15:00,0.0,1949068.3530690196,0.0 
 07/03  09:30:00,0.0,1990476.600678572,0.0 
 07/03  09:45:00,0.0,2031859.8089565193,0.0 
 07/03  10:00:00,0.0,2066883.1249298414,0.0,34830351.24190739,34830351.24190739,0.0 
 07/03  10:15:00,0.0,2180113.3019237464,0.0 
 07/03  10:30:00,0.0,2222311.892688787,0.0 
 07/03  10:45:00,0.0,2263054.9479288544,0.0 
 07/03  11:00:00,0.0,2308915.1042650609,0.0,36420442.56229128,36420442.56229128,0.0 
 07/03  11:15:00,0.0,2095643.2494788368,0.0 
 07/03  11:30:00,0.0,2131307.2436471765,0.0 
 07/03  11:45:00,0.0,2169755.8558636417,0.0 
 07/03  12:00:00,0.0,2211049.4003189529,0.0,33996228.50196503,33996228.50196504,0.0 
 07/03  12:15:00,0.0,2411350.360503222,0.0 
 07/03  12:30:00,0.0,2387463.6182705156,0.0 
 07/03  12:45:00,0.0,2358116.6224167288,0.0 
 07/03  13:00:00,0.0,2326252.047655921,0.0,36974997.22809982,36974997.22809982,0.0 
 07/03  13:15:00,0.0,2268087.350249124,0.0 
 07/03  13:30:00,0.0,2281886.0207801766,0.0 
 07/03  13:45:00,0.0,2294158.6521997458,0.0 
 07/03  14:00:00,0.0,2306223.11608104,0.0,35941871.65453642,35941871.65453642,0.0 
 07/03  14:15:00,0.0,2396177.7287839564,0.0 
 07/03  14:30:00,0.0,2416262.205961106,0.0 
 07/03  14:45:00,0.0,2434010.912001869,0.0 
 07/03  15:00:00,0.0,2450878.5625488397,0.0,37002143.68195147,37002143.68195146,0.0 
 07/03  15:15:00,0.0,2440771.991176499,0.0 
 07/03  15:30:00,0.0,2429237.2409756539,0.0 
 07/03  15:45:00,0.0,2416292.2337827587,0.0 
 07/03  16:00:00,0.0,2403980.434784881,0.0,36837994.14655368,36837994.14655368,0.0 
 07/03  16:15:00,0.0,1702450.850913087,0.0 
 07/03  16:30:00,0.0,1687362.489848773,0.0 
 07/03  16:45:00,0.0,1667814.7019403228,0.0 
 07/03  17:00:00,0.0,1651492.0803389666,0.0,25499420.707953413,25499420.707953417,0.0 
 07/03  17:15:00,0.0,1339516.5314992425,0.0 
 07/03  17:30:00,0.0,1280756.803097466,0.0 
 07/03  17:45:00,0.0,1213274.393241014,0.0 
 07/03  18:00:00,0.0,1140157.1601378266,0.0,18654292.671346386,18654292.671346394,0.0 
 07/03  18:15:00,0.0,1028557.951453195,0.0 
 07/03  18:30:00,0.0,943641.0244980758,0.0 
 07/03  18:45:00,0.0,856289.686855802,0.0 
 07/03  19:00:00,0.0,736713.8427867728,0.0,17265960.014410039,17265960.01441004,0.0 
 07/03  19:15:00,0.0,676316.9039965238,0.0 
 07/03  19:30:00,0.0,630193.87058252,0.0 
 07/03  19:45:00,0.0,589337.6638665791,0.0 
 07/03  20:00:00,0.0,553442.6859771469,0.0,16252817.134478394,16252817.134478394,0.0 
 07/03  20:15:00,0.0,521972.93407991577,0.0 
 07/03  20:30:00,0.0,494836.82841967247,0.0 
 07/03  20:45:00,0.0,470862.1082446475,0.0 
 07/03  21:00:00,0.0,450059.43168029576,0.0,15721936.446298033,15721936.446298033,0.0 
 07/03  21:15:00,0.0,390408.1178016152,0.0 
 07/03  21:30:00,0.0,366893.0256812521,0.0 
 07/03  21:45:00,0.0,346325.6928196965,0.0 
 07/03  22:00:00,0.0,325743.8209372383,0.0,14306332.789087233,14306332.789087233,0.0 
 07/03  22:15:00,0.0,279912.288964019,0.0 
 07/03  22:30:00,0.0,283916.62174221218,0.0 
 07/03  22:45:00,0.0,289878.3882684796,0.0 
 07/03  23:00:00,0.0,298208.10776566437,0.0,13677301.426994019,13677301.426994019,0.0 
 07/03  23:15:00,0.0,269462.1746467906,0.0 
 07/03  23:30:00,0.0,242335.74119473413,0.0 
 07/03  23:45:00,0.0,216266.9562585822,0.0 
