,LIVING_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),Previous Temperature,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),LIVING_UNIT1:Zone People Occupant Count [](TimeStep)
53,22.0,23.546613214939363,34.7,3.1,707.0,0.72567
54,22.0,22.991440696102554,34.85,2.85,703.25,0.72567
55,24.0,22.245908720166494,35.0,2.6,699.5,0.72567
56,23.0,22.488272227641637,35.0,2.725,695.75,0.72567
57,25.0,21.521101646501435,35.0,2.85,692.0,0.72567
58,22.0,23.79505631824642,35.0,2.975,615.5,0.72567
59,23.0,22.57376669829023,35.0,3.1,539.0,0.72567
60,22.0,23.68269019579187,35.15,3.1,462.5,0.72567
61,24.0,23.06846248257626,35.3,3.1,386.0,0.72567
62,24.0,22.8312747700564,35.45,3.1,419.0,0.72567
63,22.0,22.744346837499734,35.6,3.1,452.0,0.72567
64,22.0,24.844818034301664,35.30000000000001,3.75,485.0,0.8849400000000001
65,22.0,23.539196459654622,35.0,4.4,518.0,0.8849400000000001
66,24.0,23.00367942795456,34.7,5.050000000000002,549.5,0.8849400000000001
67,22.0,23.838826575409378,34.4,5.7,581.0,0.8849400000000001
68,23.0,23.092700466134797,34.0,5.300000000000002,612.5,1.6593
69,22.0,23.306970627074936,33.6,4.9,644.0,1.6593
70,23.0,23.372103270506397,33.2,4.5,583.75,1.6593
71,24.0,23.3778009189141,32.8,4.1,523.5,1.6593
72,23.0,23.891691470772916,32.6,3.975,463.25,2.6907900000000002
73,24.0,23.55448070237037,32.4,3.85,403.0,2.6907900000000002
74,23.0,23.941843417623023,32.2,3.725,302.25,2.6907900000000002
75,24.0,22.490449729628914,32.0,3.6,201.5,2.6907900000000002
76,23.0,24.56129983686333,31.75,3.475,100.75,2.6907900000000002
77,23.0,23.246405939703077,31.5,3.35,0.0,2.6907900000000002
78,23.0,23.241605294458537,31.25,3.225,0.0,2.6907900000000002
79,23.0,23.22703004128314,31.0,3.1,0.0,2.6907900000000002
80,25.0,21.612921701009448,30.6,2.325,0.0,2.6907900000000002
81,24.0,23.608796326991033,30.2,1.55,0.0,2.6907900000000002
82,23.0,23.32018403952485,29.8,0.775,0.0,2.6907900000000002
83,24.0,22.65302634909105,29.4,0.0,0.0,2.6907900000000002
84,24.0,22.898767381071824,28.85,0.375,0.0,3.0
85,24.0,23.500723921140054,28.3,0.75,0.0,3.0
86,24.0,23.71276194378524,27.75,1.125,0.0,3.0
87,24.0,23.769407778536717,27.2,1.5,0.0,3.0
88,25.0,22.70036753470756,26.925,1.125,0.0,3.0
89,24.0,23.856037895135312,26.65,0.75,0.0,3.0
90,23.0,23.77079365488442,26.375000000000004,0.375,0.0,3.0
91,23.0,23.191014207475114,26.1,0.0,0.0,3.0
92,25.0,22.946029451081497,26.1,0.525,0.0,3.0
93,24.0,23.912155399596532,26.1,1.05,0.0,3.0
94,25.0,22.701542858347285,26.1,1.5750000000000002,0.0,3.0
95,25.0,22.21908377248605,26.1,2.1,0.0,3.0
