,LIVING_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),Previous Temperature,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),LIVING_UNIT1:Zone People Occupant Count [](TimeStep)
59,24.0,23.77453846589375,35.0,3.1,539.0,0.72567
60,23.0,24.161227489588747,35.15,3.1,462.5,0.72567
61,23.0,25.38668833298432,35.3,3.1,386.0,0.72567
62,23.0,24.28702441762595,35.45,3.1,419.0,0.72567
63,23.0,23.85637835377589,35.6,3.1,452.0,0.72567
64,24.0,23.69235247604291,35.30000000000001,3.75,485.0,0.8849400000000001
65,24.0,23.611789608115114,35.0,4.4,518.0,0.8849400000000001
66,23.0,24.096368038299886,34.7,5.050000000000002,549.5,0.8849400000000001
67,24.0,23.742410832466156,34.4,5.7,581.0,0.8849400000000001
68,24.0,23.58615562548714,34.0,5.300000000000002,612.5,1.6593
69,23.0,24.03550395272811,33.6,4.9,644.0,1.6593
70,24.0,23.66244184733245,33.2,4.5,583.75,1.6593
71,25.0,22.961628812541022,32.8,4.1,523.5,1.6593
72,23.0,24.257715798589775,32.6,3.975,463.25,2.6907900000000002
73,23.0,24.232229685058034,32.4,3.85,403.0,2.6907900000000002
74,23.0,25.27570161826811,32.2,3.725,302.25,2.6907900000000002
75,24.0,23.553904484923567,32.0,3.6,201.5,2.6907900000000002
76,23.0,24.453233678528417,31.75,3.475,100.75,2.6907900000000002
77,24.0,23.73521811992853,31.5,3.35,0.0,2.6907900000000002
78,24.0,23.968288277918063,31.25,3.225,0.0,2.6907900000000002
79,24.0,23.516631210910056,31.0,3.1,0.0,2.6907900000000002
80,24.0,23.855851825784985,30.6,2.325,0.0,2.6907900000000002
81,24.0,23.97078032026646,30.2,1.55,0.0,2.6907900000000002
82,24.0,23.99632284881433,29.8,0.775,0.0,2.6907900000000002
83,24.0,23.986242855751236,29.4,0.0,0.0,2.6907900000000002
84,24.0,23.96196640541804,28.85,0.375,0.0,3.0
85,24.0,23.924435068924225,28.3,0.75,0.0,3.0
86,24.0,24.413500553194392,27.75,1.125,0.0,3.0
87,24.0,24.04866947243454,27.2,1.5,0.0,3.0
88,25.0,23.343539458574824,26.925,1.125,0.0,3.0
89,24.0,24.11235783885604,26.65,0.75,0.0,3.0
90,25.0,22.80918505930401,26.375000000000004,0.375,0.0,3.0
91,25.0,23.871547804531726,26.1,0.0,0.0,3.0
92,25.0,23.749118168293734,26.1,0.525,0.0,3.0
93,24.0,24.232206146776026,26.1,1.05,0.0,3.0
94,24.0,23.89284945157274,26.1,1.5750000000000002,0.0,3.0
95,24.0,23.757607402304263,26.1,2.1,0.0,3.0
