,LIVING_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),Previous Temperature,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),LIVING_UNIT1:Zone People Occupant Count [](TimeStep)
40,24.0,24.112840830770665,31.975,0.775,803.5,0.72567
41,23.0,24.14283822885273,32.25,1.55,816.0,0.72567
42,24.0,23.63684199866059,32.525,2.325,795.5,0.72567
43,24.0,23.98099747293663,32.8,3.1,775.0,0.72567
44,23.0,24.13208023937765,32.925,2.85,754.5,0.72567
45,24.0,23.666742281614244,33.05,2.6,734.0,0.72567
46,24.0,24.019503838325246,33.175,2.35,735.0,0.72567
47,24.0,24.166419095521523,33.3,2.1,736.0,0.72567
48,23.0,24.231299503327172,33.575,2.475,737.0,0.72567
49,24.0,23.739205016599506,33.85,2.85,738.0,0.72567
50,23.0,24.088900680007264,34.125,3.225,730.25,0.72567
51,24.0,23.710312127816945,34.4,3.6,722.5,0.72567
52,23.0,24.105242717801797,34.55,3.35,714.75,0.72567
53,24.0,23.738350365806028,34.7,3.1,707.0,0.72567
54,23.0,24.131611142731696,34.85,2.85,703.25,0.72567
55,24.0,23.76405332886878,35.0,2.6,699.5,0.72567
56,24.0,23.625169681519417,35.0,2.725,695.75,0.72567
57,23.0,24.101700328990294,35.0,2.85,692.0,0.72567
58,24.0,23.759730374946823,35.0,2.975,615.5,0.72567
59,24.0,22.55968843482377,35.0,3.1,539.0,0.72567
60,24.0,23.677079659066774,35.15,3.1,462.5,0.72567
61,24.0,24.129984987185818,35.3,3.1,386.0,0.72567
62,23.0,24.318076225669852,35.45,3.1,419.0,0.72567
63,23.0,23.868753268468033,35.6,3.1,452.0,0.72567
64,24.0,23.69728418608766,35.30000000000001,3.75,485.0,0.8849400000000001
65,24.0,23.081875795494938,35.0,4.4,518.0,0.8849400000000001
66,24.0,23.353305036199462,34.7,5.050000000000002,549.5,0.8849400000000001
67,24.0,23.978161040896946,34.4,5.7,581.0,0.8849400000000001
68,23.0,24.211987144569548,34.0,5.300000000000002,612.5,1.6593
69,24.0,23.753034094364843,33.6,4.9,644.0,1.6593
70,23.0,24.081749832929557,33.2,4.5,583.75,1.6593
71,24.0,23.660612652747574,32.8,4.1,523.5,1.6593
72,23.0,24.004398952256075,32.6,3.975,463.25,2.6907900000000002
73,24.0,23.599397425626826,32.4,3.85,403.0,2.6907900000000002
74,24.0,23.959743844476215,32.2,3.725,302.25,2.6907900000000002
75,24.0,24.093221156853023,32.0,3.6,201.5,2.6907900000000002
76,24.0,23.604406289272212,31.75,3.475,100.75,2.6907900000000002
77,24.0,23.92881860018023,31.5,3.35,0.0,2.6907900000000002
78,24.0,24.045442864990278,31.25,3.225,0.0,2.6907900000000002
79,24.0,24.07925844629712,31.0,3.1,0.0,2.6907900000000002
80,24.0,24.61195193720464,30.6,2.325,0.0,2.6907900000000002
81,24.0,24.272104944079356,30.2,1.55,0.0,2.6907900000000002
82,24.0,24.116408175538464,29.8,0.775,0.0,2.6907900000000002
83,24.0,24.034099833093375,29.4,0.0,0.0,2.6907900000000002
84,24.0,23.449159375120864,28.85,0.375,0.0,3.0
85,25.0,23.720068764569668,28.3,0.75,0.0,3.0
86,24.0,24.33205551853616,27.75,1.125,0.0,3.0
87,24.0,24.016211608642216,27.2,1.5,0.0,3.0
88,24.0,24.394362638310955,26.925,1.125,0.0,3.0
89,25.0,22.93549924228982,26.65,0.75,0.0,3.0
90,24.0,23.935815420230742,26.375000000000004,0.375,0.0,3.0
91,24.0,24.320537911205594,26.1,0.0,0.0,3.0
92,23.0,24.991810290244175,26.1,0.525,0.0,3.0
93,25.0,23.663691297718835,26.1,1.05,0.0,3.0
94,24.0,24.198161422736558,26.1,1.5750000000000002,0.0,3.0
95,25.0,23.34740256448185,26.1,2.1,0.0,3.0
